report_erl_10000;54859.477062967795;16.182853799999066
report_erl_10000;66849.03239277545;19.719621399999596
report_erl_10000;137180.4936781091;40.46651540000005
The maximum number of simultaneously open Erlang ports is by default 1024
report_erl_4000;1463971.6220392804;8.317904200001067 without wait
report_erl_4000;505920.8286129198;5.103262299999187 without wait
report_erl_4000;961141.4665074355;3.7931977000007464 without wait
report_erl_4000;745470.3858628215;3.969946000001073 without
report_erl_4000;257621.59577610673;4.103801999997813
report_erl_4000;558327.5731058554;4.018495799999073
report_erl_1000;1497.2803081232819;0.6345204999997804
report_erl_1000;0.0;1.0401000999991084
report_erl_1000;164395.26784456265;1.5857527000007394
report_erl_1000;156456.69715732415;2.0907560999985435
report_erl_2000;595538.8345712662;1.562959499999124
report_erl_4000;443639.7142265104;4.271963499999401
report_erl_4000;1072865.2634110167;4.3266906999997445
In Windows, PID 0 is reserved for the System Idle Process. 
This process is not really a process in the traditional sense and never exits. 
It is always present in the system
report_erl_4000;394824.58726826526;4.203438799995638
report_erl_4000;2178875.513476912;3.6629055999947013
report_erl_4000;1862605.3401786948;6.972635199999786
report_erl_4000;1796312.634981313;18.487222499999916
report_erl_4000;638101.14034066;4.230959099993925
report_erl_100;0.0;0.5223327999992762
report_erl_100;0.0;0.5362542000002577
report_erl_100;0.0;0.5188769000014872
report_erl_1000;0.0;0.5428248000025633
report_erl_1000;0.0;0.7069109000003664
report_erl_1000;148139.15341591326;3.937198100000387
report_erl_1000;0.0;0.5605923000039184 same as C server without wait
report_erl_4000;358263.3164521405;4.1781347999999525 without wait fresh
report_erl_4000;218990.01986760032;4.218180800000006 without wait fresh
report_erl_4000;4907441.3877761;4.170298400014872
---------------------------------------------------------

report_erl_4000;6190510.511771626;5.260638699999959
report_erl_4000;6801468.547308305;5.779825200000005
report_erl_4000;7688242.240097313;6.53339729999999
report_erl_10000;5597047.196398413;16.13646289999997

------------------------JIT OTP 24------------------------
report_erl_4000;7591949.007913478;6.451568199991016
report_erl_4000;7149843.476927691;6.07587099999995
report_erl_4000;6346428.302996067;5.393136200000015
report_erl_4000;5862981.301600812;4.982307399999968
report_erl_4000;6469651.693490554;5.497850299999982

------------------------JIT OTP 26------------------------
report_erl_4000;6803512.697538597;5.781562300000019


-------------------------lenovo------OTP23----------------
report_erl_10000;56773.50391096159;13.942547799999943
report_erl_4000;23802.898945335073;5.86704739999999
-------------------------lenovo------OTP26----------------
report_erl_10000;44270.89088618559;14.002865600000064
report_erl_4000;13422.20539218424;5.522105100000033
report_erl_2000;;
report_erl_8000;;

