queens;queens;10;0;0.0;0.36294767200161004
queens;queens;11;14;389781880.14562666;31.132261135997396
queens;queens;12;25;659717596.7407789;52.817386528997304
queens;queens;13;34;891470243.6734232;71.51353207700231
queens;queens;14;40;1038887833.9926447;83.73820679600249
queens;queens;15;41;1054072503.3080449;85.12874857400311
queens;queens;16;42;1062302902.2633656;87.14179071599938
---27---
queens;queens;11;18;275884696.6428681;38.528964286999326
---26---
queens;queens;11;17;280016769.7384535;37.16630752099991
queens;queens;11;15;389310308.829356;32.08101899100075
